id,title,key
http://www.chyxx.com/zhengce/201701/483913.html,2017广州旅游与度假地产交易会强力整合资源,旅游 地产 度假 休闲
http://www.chyxx.com/zhengce/201701/483911.html,“六岁”的义乌年货展销会变脸：长高，长大，还会玩了,年货 副食品 市民 全场
http://www.chyxx.com/zhengce/201604/403290.html,降低对房地产投资和基建投资的依赖程度，推动经济结构的再平衡,流通 互联网 制造 改革
http://www.chyxx.com/zhengce/201604/403289.html,规范农药登记管理，提高农药管理科学化、制度化水平，组建新一届农药登记委员会,农药 登记 审批 中央
http://www.chyxx.com/zhengce/201412/300073.html,重庆粮博会开幕首日吸引5万人 现场成交额4800万,市民 参展 美食 展会
http://www.chyxx.com/zhengce/201406/258865.html,18省份启动不动产统一登记工作 不动产登记条例有望月底出台,不动产 登记 统一 条例
http://www.cinn.cn/cyzc/201808/t20180807_196450.html,日本政府拟将接纳外国人才领域扩大至制造业,接纳 人才 对象 制造业
http://www.cinn.cn/cyzc/201808/t20180807_196451.html,浙江实施重点技改项目2000多个,传统 制造业 规上 改造
http://www.cinn.cn/cyzc/201808/t20180807_196431.html,工信部召开IPv6规模部署及专项督查工作全国电视电话会议,互联网 管理局 改造 企业
http://www.cinn.cn/cyzc/201808/t20180807_196432.html,7月份制造业继续保持增长态势,制造业 调查 区间 位于
http://www.cinn.cn/cyzc/201808/t20180806_196402.html,安徽肥西经信委做好企业服务工作,企业 发展 帮扶 工作
http://www.cinn.cn/cyzc/201808/t20180806_196400.html,国产水下滑翔机首次应用于北极科考,滑翔机 考察队 海翼 观测
http://www.cinn.cn/cyzc/201808/t20180806_196401.html,辽宁丹东高新企业成创新主力军,增压器 神龙 企业 自主
http://www.cinn.cn/cyzc/cyjj/201808/t20180806_196388.html,珠三角拟禁止新扩建钢铁石化等项目,征求意见 防治 禁止 应当
http://www.cinn.cn/sjgy/201808/t20180807_196503.html,日本企业将用无人直升机运送工程物资,直升机 运送 无人 发动机
http://www.cinn.cn/sjgy/201808/t20180806_196420.html,热浪来袭　多国工业受损农业告急,高温 天气 极端 摄氏度
http://www.cinn.cn/sjgy/201808/t20180806_196419.html,油价金价双双下跌,下跌 油价 原油 黄金
http://www.cinn.cn/sjgy/201808/t20180802_196311.html,苹果股价大涨市值逼近万亿美元 巴菲特一天赚27亿美元,苹果 股票 市值 股价
http://www.cinn.cn/sjgy/201808/t20180802_196310.html,巴西央行第三次决定维持基准利率6.5%不变,基准利率 维持 决定 不变
http://www.cinn.cn/sjgy/201808/t20180802_196309.html,日本大企业2018财年设备投资继续增加,财年 投资 投资额 设备
http://www.cinn.cn/sjgy/201807/t20180730_196114.html,国际油价继续盘整,原油 油价 盘整 跌幅
http://www.cinn.cn/sjgy/201807/t20180730_196113.html,经济稳步增长强化美联储加息预期,加息 关税 贸易 经济
http://www.cinn.cn/zbgy/201808/t20180807_196481.html,国产支线客机ARJ21再获订单,飞机 客机 支线 航空
http://www.cinn.cn/zbgy/201808/t20180807_196479.html,玉柴投资13.4亿元开建纯电动商用车基地,玉柴 商用车 电动 新能源
http://www.cinn.cn/zbgy/201808/t20180807_196480.html,大连重工华锐签订大型船用曲轴订单,曲轴 签订 合同 船用
http://www.cinn.cn/zbgy/201808/t20180807_196474.html,淮北矿业工程加大新型施工设备投入成为淮北矿区瓦斯治理的“大型钻探利器”,钻探 情景 矿区 钻机
http://www.cinn.cn/zbgy/201808/t20180807_196475.html,中国核工业集团将建核动力破冰船,核动力 破冰船 破冰 招标
http://www.cinn.cn/zbgy/201808/t20180807_196476.html,八年“举”起国产化,高温 电泵 采油 潜油
http://www.cinn.cn/gykj/tx/201808/t20180807_196438.html,中国移动抗击12号台风“云雀”保通信畅通,基站 抢修 云雀 退服
http://www.cinn.cn/gykj/kjzh/201808/t20180807_196449.html,实现毫米级精控！中国交建承建的郑万高铁5400吨梁体成功转体,转体 高铁 铁路 控制
http://www.cinn.cn/gykj/201808/t20180806_196400.html,国产水下滑翔机首次应用于北极科考,滑翔机 考察队 海翼 观测
http://www.cinn.cn/gykj/201807/t20180727_195985.html,“小鹰”500飞机换发项目首飞成功,飞机 发动机 首飞 换装
http://www.cinn.cn/gykj/201807/t20180727_195993.html,中国自主品牌盾构机首次“自驾出海”,盾构 自主 出海 重工
http://www.cinn.cn/gykj/201808/t20180802_196321.html,国产工业机器人核心关键技术弱,机器人 国产 工业 产业
http://www.cinn.cn/gxb/201808/t20180807_196509.html,2018年上半年电子信息制造业运行情况,增长 制造业 电子信息 交货值
http://www.cinn.cn/gxb/201808/t20180807_196505.html,国家无人机系统质量监督检验中心正式获批筹建,筹建 无人机 中心 检验
http://www.cinn.cn/gxb/201808/t20180806_196429.html,符合废钢铁加工行业准入条件企业名单公示,废钢铁 准入条件 加工 企业名单
http://www.cinn.cn/gxb/201808/t20180806_196428.html,符合《环保装备制造行业（大气治理）规范条件》企业名单（第三批）公示,公示 大气 治理 装备
http://www.cinn.cn/gxb/201808/t20180806_196427.html,王江平：做好五项重点工作  实现稀土行业高质量、绿色、可持续发展,稀土 开采 冶炼 绿色
http://www.cinn.cn/gxb/201807/t20180725_195887.html,张峰：推进云计算事业实现新发展 推动新一代信息技术与实体经济深度融合,计算 发展 信息技术 变革
http://www.cinn.cn/gxb/201806/t20180613_193947.html,工信部部署2018年消费品工业“三品”专项行动重点工作,消费品 行业 服装 支持
http://www.cinn.cn/gxb/201807/t20180724_195808.html,辛国斌出席中国医学装备人工智能联盟成立大会,医学 人工智能 装备 着力
http://www.cinn.cn/gzqy/201808/t20180807_196434.html,中乌明星探井完钻 <U+00A0>打破中国石油海外市场两项纪录,一体化 石油 世界级 钻探
http://www.cinn.cn/gzqy/201807/t20180730_196069.html,越南永新燃煤电厂一期BOT项目1号机组正式投入商业运营,永新 电厂 电力 项目
http://www.cinn.cn/gzqy/201807/t20180727_195983.html,国内最大规模电网侧储能系统项目成功并网,储能 预制 电网 电站
http://www.cinn.cn/gzqy/201807/t20180727_195982.html,成昆铁路云南段隧道全部贯通,隧道 成昆铁路 贯通 民太
http://www.cinn.cn/gzqy/201807/t20180727_195981.html,上半年南方五省区全社会用电量同比增长11.2%,用电量 增长 省区 市场化
http://www.cinn.cn/gzqy/201807/t20180723_195665.html,深圳市大铲湾整车口岸迎来首批出口汽车,汽车 进口 整车 进出口
http://www.cinn.cn/gzqy/201807/t20180723_195666.html,120家中国企业入围2018《财富》世界500强 <U+00A0>国务院国资委监管48个中央企业上榜,上榜 中央 企业 监管
http://www.cinn.cn/gzqy/201807/t20180723_195664.html,中国电建将开启百万千瓦级水电机组安装新纪元,安装 设备 机组 电站
http://www.cinn.cn/qzpd/201808/t20180803_196356.html,10万~15万元选购座驾SUV柯米克值得了解,车身 性价比 车型 工艺
http://www.cinn.cn/qzpd/201808/t20180803_196355.html,开沃G10电动双巴士深圳首发,开沃 电动 乘车 一键
http://www.cinn.cn/qzpd/gdpp/201808/t20180803_196350.html,再次驶入5A景区安凯宝斯通批量交付使用,景区 旅游 客车 长运
http://www.cinn.cn/qzpd/gdpp/201808/t20180803_196351.html,青藏线上的东风天龙<U+00A0> 多年磨练成就王牌,东风 天龙 车型 马力
http://www.cinn.cn/qzpd/gdpp/201808/t20180803_196353.html,拆解长安CS75见证国产汽车的精工实料,碰撞 能量 车身 纵梁
http://www.cinn.cn/jmrh/201808/t20180807_196446.html,世界首艘自航式沉管运输安装一体船开工建造,沉管 具备 功能 建造
http://www.cinn.cn/jmrh/201807/t20180727_195990.html,航天科工与国家开发银行签署合作协议,航天 科工 协议 合作
http://www.cinn.cn/jmrh/201808/t20180802_196316.html,319个项目晋级军民两用技术创新应用大赛半决赛,大赛 军民 评审 两用
http://www.cinn.cn/jmrh/201807/t20180730_196070.html,我国“一箭双星”成功发射两颗北斗导航卫星,发射 导航 任务 全球卫星
http://www.cinn.cn/jmrh/201807/t20180727_195987.html,航天科技首座渔光互补扶贫光伏电站成功并网,互补 航天 机电 扶贫
http://www.cinn.cn/ydyl/201807/t20180730_196079.html,海关进出口货物整合申报下月实施 <U+00A0>进出口企业报关报检只需“一张单”,申报 报关 报检 合并
http://www.cinn.cn/ydyl/201807/t20180727_195992.html,南航承运中国往来“一带一路”航空货邮量年均增速24%,货运 航空 航线 一带
http://www.cinn.cn/ydyl/201807/t20180727_195998.html,中国电力企业五年签约“一带一路”项目912亿元,电力企业 出口 集团 电力设备
http://www.cinn.cn/ydyl/201807/t20180730_196083.html,"周强：营造稳定公平透明法治营商环境 <U+00A0>服务""一带一路""建设",法庭 商事 当事人 公平
http://www.cinn.cn/ydyl/201807/t20180730_196081.html,2800多家企业、80个国家和3个国际组织将亮相进口博览会,博览会 进口 贸易 参展
http://www.cinn.cn/ydyl/201807/t20180727_195995.html,中国与巴勒斯坦完成自贸协定联合可行性研究,自贸 协定 双边 双方
http://www.cinn.cn/xxcy/xnycy/201807/t20180730_196071.html,中国电建承建的斯里兰卡“南水北调”工程竣工,发电 水库 隧洞 电建
http://www.cinn.cn/xxcy/xnycy/201808/t20180807_196448.html,海南首座抽水蓄能电站全面投产发电,电站 调峰 海蓄 电力系统
http://www.cinn.cn/xxcy/201808/t20180807_196440.html,中国节能与浙江省签署共抓长江大保护全面战略合作协议,节能 生态 经济带 合作
http://www.cinn.cn/xxcy/jnhb/201808/t20180803_196326.html,海南首座抽水蓄能电站全面投产发电,电站 调峰 海蓄 电力系统
http://www.cinn.cn/xxcy/xnycy/201807/t20180730_196072.html,中国航油成立五大研发中心解决涉及航空燃料重大科技问题,航油 中心 科技 航空
http://www.cinn.cn/xxcy/xnycy/201807/t20180727_195989.html,中国石油风险勘探 <U+00A0>累计新增可采储量13亿吨当量,勘探 石油 油气 储量
http://www.cinn.cn/xxcy/xnycy/201807/t20180730_196110.html,2020年城市公交全部换新能源 <U+00A0>专家解读背后深意,新能源 车辆 先生 公交
http://www.cinn.cn/yclgy/201808/t20180807_196482.html,马钢8.5万吨级船舶首航,船舶 运力 标志 规模
http://www.cinn.cn/yclgy/201808/t20180802_196320.html,河钢邯钢美标中板管线钢建功国家重点工程,邯钢 美标 产品 合同
http://www.cinn.cn/yclgy/201808/t20180802_196319.html,下半年全球煤炭或供不应求,煤炭 全球 供应量 缩减
http://www.cinn.cn/yclgy/201808/t20180802_196315.html,煤炭钢铁行业加大结构性去产能力度,产能 退出 钢铁 煤炭
http://www.cinn.cn/yclgy/201807/t20180726_195914.html,河钢唐钢一钢轧厂出钢比大幅提高,钢水 模型 炼钢 转炉
http://www.cinn.cn/yclgy/201807/t20180726_195913.html,胜利油田“四供一业”移交方案出炉,移交 一业 天然气 业务
http://www.cinn.cn/xfpgy/201808/t20180806_196384.html,益阳橡机积极开展公益流程卡执行情况考核，以保证加工工艺技术的有效控制,橡机 公益 工艺技术 考核
http://www.cinn.cn/xfpgy/201808/t20180808_196518.html,医疗技术集团Elekta通过PTC ThingWorx实现远程访问和可预测性维护,远程 患者 机器 治疗
http://www.cinn.cn/xfpgy/201808/t20180801_196230.html,食品工业企业诚信管理体系评价能力提升培训班开班,评价 食品工业 诚信 培训班
http://www.cinn.cn/xfpgy/201808/t20180801_196227.html,碳纤维发展亟需实现产业跃升,碳纤维 发展 产业 产业链
http://www.cinn.cn/xfpgy/201808/t20180801_196228.html,纺织谷依托平台推动行业生态发展,纺织 平台 搭建 文化
http://www.cinn.cn/xfpgy/201808/t20180801_196229.html,2019/2020经编花边流行趋势发布,花边 流行 发布 时尚
http://www.cinn.cn/xfpgy/201808/t20180801_196226.html,2018Cinte中国产纺展9月将在沪举办,产业 纺织 纺织品 展会
http://www.cinn.cn/gdft/201808/t20180807_196466.html,专家：发展热潮下，燃料电池汽车产业顶层设计要跟上,加氢 燃料电池 汽车 补贴
http://www.cinn.cn/gdft/201808/t20180807_196456.html,专家：光伏行业直面“大考”,市场 企业 通知 再生能源
http://www.cinn.cn/gdft/201808/t20180807_196457.html,杨裕生：电池安全性被误导沦为次要位置,电池 梯次 利用 电动车
http://www.cinn.cn/gdft/201807/t20180730_196111.html,何向明：锂离子电池安全可靠性评估探索,电池 可靠性 锂离子 失效
http://www.cinn.cn/dfgy/201808/t20180808_196528.html,上半年安徽省规模以上工业利润同比增长22.9%,全省 利润 工业 增幅
http://www.cinn.cn/dfgy/201808/t20180808_196527.html,创“环境＋经济”双重效益 淄博聚力打造全国建陶创新发展先行区,建陶 模式 转型 陶瓷
http://www.cinn.cn/dfgy/201808/t20180808_196526.html,“项目建设年”成果丰硕 山东潍坊重大项目建设投资超过1600亿元,投资 项目 重大项目 全市
http://www.cinn.cn/dfgy/201808/t20180808_196524.html,刘伟峰：从航天三江走向全国的“青年岗位能手”,加工 测量 工具 工作
http://www.cinn.cn/gysj/gzdt/201808/t20180806_196393.html,2018中国（溧阳）天目湖创新大赛启动,设计 大赛 民宿 工业
http://www.cinn.cn/gysj/gzdt/201808/t20180806_196394.html,“金牌厨柜杯”家具厨柜创意设计大赛引八千余人参加,厨柜 比赛 金牌 选手
http://www.cinn.cn/gysj/cpsj/201808/t20180806_196395.html,泰山体育荣获2018体育学会科学技术一等奖,体育 科学 运动 体质
http://www.cinn.cn/gysj/sjzx/201808/t20180806_196396.html,高淳陶瓷博物馆正式对外开放,陶瓷 国瓷 博物馆 旅行
http://www.cinn.cn/gywh/201808/t20180807_196499.html,国家能源集团大渡河公司成为“全国企业文化建设最佳实践企业”,文化 企业 创新 建设
http://www.cinn.cn/gywh/201808/t20180806_196422.html,高淳陶瓷博物馆正式对外开放,陶瓷 国瓷 博物馆 旅行
http://www.cinn.cn/gywh/201808/t20180802_196305.html,致敬匠心：汾酒的“粮心”选择,汾酒 原粮 粮食 基地
http://www.cinn.cn/gywh/201807/t20180731_196180.html,质量文化助推高质量发展,质量 文化 组织 企业
http://www.cinn.cn/gywh/201807/t20180730_196116.html,工信部产业司赴河北调研工业遗产,遗产 博物馆 工业 利用
http://www.cinn.cn/ppqy/201808/t20180807_196496.html,大连重工华锐签订大型船用曲轴订单,曲轴 签订 合同 船用
http://www.cinn.cn/ppqy/201808/t20180807_196486.html,中信重工机器人产业延伸拓展再提速,中信 机器人 重工 重载
http://www.cinn.cn/ppqy/201808/t20180807_196495.html,八年“举”起国产化,高温 电泵 采油 潜油
http://www.cinn.cn/ppqy/201808/t20180806_196421.html,江淮汽车助推绿色出行,新能源 汽车 产品 出行
http://www.cinn.cn/ppqy/201808/t20180803_196371.html,中国校车行业高峰论坛提出新思路,校车 宇通 行业 运营
http://www.cinn.cn/gyrw/201808/t20180806_196426.html,朱蓓薇：以科技创新推进海洋食品发展,食品 海参 大连 科研
http://www.cinn.cn/gyrw/201807/t20180730_196056.html,“不会讲话”的劳模,工人 刚果 员工 回家
http://www.cinn.cn/gyrw/201807/t20180725_195869.html,好战的董小姐,格力 格力电器 销售 分红
http://www.cinn.cn/gyrw/201807/t20180724_195806.html,“碳痴”张国良：执着攻关 填补我国高性能碳纤维空白,碳纤维 产业化 原丝 梦想
http://www.cinn.cn/gyrw/201807/t20180723_195736.html,孙丽：从跟跑到领先 让中国起重机站上世界之巅,起重机 履带 世界 产品
http://www.cinn.cn/gjl/201808/t20180807_196498.html,熊梦执行副会长出席第五届中非民间论坛,民间 论坛 合作 副会长
http://www.cinn.cn/gjl/201808/t20180807_196497.html,2018年6月份，中国工业综合指数为52.2%，微观市场活力在逐步增强,指数 均衡 上涨 企业
http://www.cinn.cn/gjl/201807/t20180727_196027.html,“2018国家制造强国建设专家论坛”在北京召开,论坛 咨询 制造业 委员
http://www.cinn.cn/gjl/201807/t20180717_195450.html,2018年5月份，中国工业综合指数为52.4%，微观市场活力进一步增强,指数 上涨 均衡 企业
http://www.cinn.cn/bsdt/201807/t20180716_195332.html,关于中国工业报社办公地址变化的通知,地址 办公 报社 工经
http://www.cinn.cn/bsdt/201807/t20180713_195292.html,中国工业报融媒体（中国工业新闻网）招聘,媒体 策划 工业 能力
http://www.cinn.cn/bsdt/201807/t20180709_195034.html,中国工业报记者石峰获2017年度湖南新闻奖二等奖,新闻 新闻奖 工作者 二等奖
http://www.cinn.cn/bsdt/201807/t20180704_194899.html,中国工经联党委任命徐金宝同志为中国工业报社党委书记,报社 工经 同志 党委书记
http://www.cinn.cn/hztj/201808/t20180806_196381.html,第十四届中国（南京）国际软件产品和信息服务交易博览会即将召开,软件 展会 信息 交易
http://www.cinn.cn/hztj/201808/t20180803_196373.html,第三届中国沈阳国际机器人大会将办,机器人 大会 工程院 新松
http://www.eeworld.com.cn/gykz/2018/ic-news080111603.html,“汽车+工业”重构供需格局，缺货涨价带来功率国产化良机,证券 研究 订阅 投资者
http://www.eeworld.com.cn/gykz/2018/ic-news071711600.html,自动化行业中的以太网：Modbus TCP和PROFINET,以太网 网络 实现 架构
http://www.eeworld.com.cn/gykz/2018/ic-news072311601.html,霍尼韦尔RPS系统的高效异常事件解决方案,事件 异常 生产 解决方案
http://www.eeworld.com.cn/gykz/2018/ic-news071611597.html,hyperMILL<U+00AE> CAD/CAM套件发布，提高加工精度,电极 功能 副本 加工
http://www.eeworld.com.cn/gykz/2018/ic-news072511602.html,“秘密武器”让日立空调始终保持高效生产,自控 机器人 空调 运输
http://www.eeworld.com.cn/gykz/2018/ic-news071611599.html,获丰厚千万级投资 原子机器人芯片帮机器感知自身实现量产,芯片 原子 机器人 传感器
http://www.eeworld.com.cn/gykz/2018/ic-news080311605.html,日本电产倾力打造牵引电机、电动助力转向系统专用电机,利润 电机 车载 营业
http://www.eeworld.com.cn/gykz/2018/ic-news080111603.html,“汽车+工业”重构供需格局，缺货涨价带来功率国产化良机,证券 研究 订阅 投资者
http://www.eeworld.com.cn/gykz/2018/ic-news080111604.html,UMC将继续作为Allegro的主要代工晶圆制造商,代工 协议 签署 技术
http://www.eeworld.com.cn/gykz/2018/ic-news080111603.html,“汽车+工业”重构供需格局，缺货涨价带来功率国产化良机,证券 研究 订阅 投资者
http://www.eeworld.com.cn/gykz/2018/ic-news071611599.html,获丰厚千万级投资 原子机器人芯片帮机器感知自身实现量产,芯片 原子 机器人 传感器
http://www.eeworld.com.cn/gykz/2018/ic-news071211595.html,商舒伯特公司上海销售网点已升级完成,包装 载式 包装机 关系
http://www.eeworld.com.cn/gykz/2018/ic-news070211592.html,中国国际软件博览会助力工业APP实现全面创新,工业 平台 互联网 创新
http://www.eeworld.com.cn/gykz/2018/ic-news062911585.html,精琢六十年 三菱电机半导体新品集体亮相,三菱 电机 功率 变频
http://www.eeworld.com.cn/gykz/article_2018062011582.html,阿尔卑斯电气将参展PCIM Asia 2018,电气 产品 能够 环境
http://www.eeworld.com.cn/gykz/article_2018061111578.html,2017工业半导体二十强公布，木林森位列第十三,半导体 工业 增长 供应商
http://www.eeworld.com.cn/gykz/article_2018060811577.html,工业富联上市背后：郭台铭的小故事和大愿景,发行 工业 资金 战略
http://www.eeworld.com.cn/gykz/article_2018060711576.html,外媒：为什么中国专注于机器人技术？,机器人 外媒 销量 电子商务
http://www.eeworld.com.cn/gykz/article_2018060611573.html,大族激光：智能制造业的中国势力,激光 大族 焊接机 制造
http://www.eeworld.com.cn/gykz/article_2018060511571.html,半导体激光器产业发展及应用,激光器 半导体 激光 材料
http://www.eeworld.com.cn/gykz/article_2018060411570.html,ABB收购GE工业系统业务交易预计2018年6月完成,交易 收购 业务 预计
